Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2013-04-23 5:03,1366664594,flr,50.545593,44.06,143.361069,21.2,8980000000,7050000000,20.39,11.81,1.13,0.32,2.63,0.26,7.45,1.66,2.66,5.55,16.58,27580000000,165.01,12.3,885000000,946370000,456330000,2.71,N/A,2290000000,14.1,541000000,15.79,1.57,20.58,628380000,328700000,1.81,62.04,59.62,1871800,162510000,161840000,0.34,86.3,6100000,4.1,3.8,6550000
2008-12-08 20:26,1228739168,flr,45.26746,-18.98,74.99939,23.57,9400000000,6100000000,12.04,13.02,0.67,0.39,2.98,0.29,5.549,3.77,4.47,9.64,33.35,20970000000,118.908,37.9,802450000,1100000000,789820000,4.302,95.5,2220000000,12.265,157850000,0.058,1.489,15.111,1110000000,885570000,1.47,38.2417,66.7441,5544690,181390000,178960000,0.58,88.5,4450000,0.8,2.5,5610000
2006-05-28 8:06,1148774799,flr,38.632252,13.66,100.813835,20.34,7920000000,7750000000,29.5,23.01,1.87,0.56,4.53,0.56,16.53,1.93,2.59,4.97,17.09,13930000000,163.12,26.8,435930000,468580000,268730000,3.07,87.5,653980000,7.469,481400000,0.281,1.345,19.598,213440000,8790000,1.97,91.4,83.06,1239560,87550000,86780000,1.04,88,3600000,3,4.2,3280000
2013-04-26 18:34,1366972497,flr,52.404575,35.64,143.779022,20.1,9180000000,7050000000,20.85,12.07,1.17,0.33,2.75,0.26,7.45,1.66,2.66,5.55,16.58,27580000000,165.01,12.3,885000000,946370000,456330000,2.71,N/A,2290000000,14.1,541000000,15.79,1.57,20.58,628380000,328700000,1.81,61.55,59.55,1915060,162510000,161840000,0.34,86.3,6100000,4.1,3.8,6550000
2004-09-23 13:20,1095916827,flr,18.380116,43.38,84.625603,11.65,3770000000,3570000000,19.74,17.38,1.79,0.43,3.22,0.41,9.56,2.14,3.18,5.46,17.43,8760000000,107.234,N/A,406230000,373220000,187060000,2.289,N/A,594560000,7.13,374480000,0.32,1.548,14.052,N/A,N/A,0.442,43.96,40.84,690772,83430000,80100000,3.99,95,7460000,9.191,9.32,7770000
2007-02-21 20:19,1172060340,flr,37.929829,48.43,116.292076,-5.96,7710000000,7330000000,31.42,23.11,2.15,0.54,4.22,0.51,15.286,1.72,2.31,4.99,14.74,14410000000,167.553,-1.6,435930000,479290000,247870000,2.79,-79.2,895050000,10.166,504710000,0.276,1.374,20.746,-64790000,-285610000,2.53,81.77,82.27,841433,88040000,87270000,0.67,78.6,4410000,5.8,5.1,4310000
2007-10-12 7:17,1192144627,flr,70.663567,-52.44,126.165779,-42.19,13750000000,12910000000,48.46,29.59,2.17,0.94,7.44,0.87,23.982,1.94,2.68,4.93,15.7,14860000000,171.149,22.1,556470000,538330000,288230000,3.21,43.6,1450000000,16.458,616240000,0.328,1.422,21.294001,1060000000,836460000,1.87,137.79,114.11,1461390,88340000,87570000,9.86,77.1,4220000,2.5,4.8,3570000
2007-11-04 16:26,1194164778,flr,65.39711,-49.3,122.025627,-34.41,13190000000,12350000000,46.48,28.27,2.07,0.91,7.15,0.83,22.938,1.94,2.68,4.93,15.7,14860000000,171.149,22.1,556470000,538330000,288230000,3.21,43.6,1450000000,16.458,616240000,0.328,1.422,21.294001,1060000000,836460000,1.89,151.67,121.49,1656010,88340000,87630000,0.64,72.7,5150000,4.8,5.9,4470000
2011-12-28 18:55,1325069703,flr,45.507359,18.57,110.470383,15.92,8470000000,6700000000,15.82,13.17,1.22,0.39,2.62,0.3,6.85,2.49,3.47,6.12,18.89,22400000000,128.27,9.5,705250000,978760000,557690000,3.16,N/A,2470000000,14.53,537040000,15.96,1.59,19.43,1050000000,516050000,1.38,52.13,56.88,2326510,169660000,168840000,0.29,87.3,4490000,1.8,2.9,4140000
2004-05-17 9:25,1084757158,flr,15.289982,58.46,82.568207,9.88,3130000000,2960000000,16.51,14.94,1.36,0.36,2.77,0.34,7.97,2.11,3.16,5.56,18.15,8790000000,108.323,N/A,406230000,370680000,185260000,2.281,N/A,546250000,6.58,375100000,0.332,1.522,13.598,N/A,N/A,0.393,38.39,37.93,495772,83030000,79700000,4.01,88.86,4910000,8.427,6.16,4600000
2009-03-01 1:26,1235842003,flr,29.535769,30.48,61.425434,54.85,6000000000,4040000000,8.47,9.78,0.71,0.28,2.36,0.18,3.49,3.23,4.46,10.19,29.14,22330000000,125.709,28.8,802450000,1160000000,720500000,3.93,-26.7,2110000000,11.685,151300000,N/A,1.476,14.807,951100000,745250000,1.45,40.67,48.08,4637320,180400000,177940000,0.62,84.7,9820000,2.2,5.4,7740000
2007-03-13 13:27,1173763645,fls,14.193006,80.21,110.134171,-3.23,3210000000,3720000000,28.02,13.58,2.17,1.05,3.11,1.22,10.891,3.76,7.55,6.18,12.17,3060000000,54.698,N/A,861830000,342000000,114040000,2.02,N/A,67000000,1.183,564570000,0.553,1.474,18.218,163190000,86170000,1.69,52.47,51.94,440743,56660000,56090000,0.89,91.8,1670000,4.8,3,1900000
2013-05-06 1:01,1367773263,fls,49.640316,41.71,146.995529,17.78,7560000000,8460000000,17.89,13.54,1.06,1.54,3.93,1.77,11.08,9.49,13.87,8.91,21.96,4770000000,94.13,2,1580000000,764050000,453020000,8.87,5,169440000,3.56,1070000000,59.91,1.69,39.27,516950000,386720000,1.96,160.75,151.36,413822,47660000,47480000,0.45,84.9,1110000,3,2.3,783600
2004-04-12 22:50,1081781409,fls,5.44472,22.46,86.897179,5.4,1200000000,2150000000,24.34,14.52,1.17,0.51,1.46,0.91,9.27,2.08,6.8,1.88,6.3,2370000000,42.837,N/A,685530000,231840000,49200000,0.889,N/A,29970000,0.54,982370000,1.204,1.932,14.886,N/A,N/A,1.752,20.83,20.66,345409,55260000,54600000,1.19,93.74,1720000,5.104,3.14,1120000
2008-12-05 18:11,1228471907,fls,11.35605,141.72,72.4692,29.52,2190000000,2700000000,5.33,4.75,0.57,0.52,1.62,0.61,4.116,9.6,12.98,10.2,32.9,4410000000,77.736,25.5,1250000000,656250000,423880000,7.376,85.6,153430000,2.75,568890000,0.403,1.465,25.267,367460000,336330000,1.83,51.2186,101.392,1890530,55800000,54710000,6.66,79,1180000,0.7,2.1,1060000
2006-05-24 10:39,1148438346,fls,13.025558,29,99.078362,21.94,2910000000,2940000000,119.2,17.7,2.69,1.1,N/A,1.11,11.899,0.92,6.59,4.09,2.38,2640000000,47.905,N/A,778820000,246920000,20150000,0.44,N/A,N/A,N/A,N/A,N/A,1.482,0,267500000,-15440000,1.36,56.66,48.08,637186,56220000,55740000,2.53,100.1,2930000,4,5.3,3200000
2005-03-17 17:03,1111050202,fls,6.675065,117.07,91.741356,11.81,1450000000,2330000000,24.75,16.73,1.39,0.58,1.7,0.94,9.7,2.36,6.65,2.18,7.12,2490000000,44.96,N/A,722420000,240410000,58800000,1.06,N/A,24500000,0.44,911000000,1.073,1.686,15.384,N/A,N/A,1.929,25.1,24.14,258772,55270000,54600000,1.22,91.1,1280000,3.914,2.34,1350000
2004-06-20 14:38,1087713522,fls,5.824642,32.57,86.310501,8.97,1260000000,2150000000,22.88,14.94,1.21,0.52,1.54,0.88,9.13,2.29,6.62,2.1,6.93,2450000000,44.278,N/A,722420000,235770000,56090000,1.012,N/A,39700000,0.73,936300000,1.121,1.676,15.132,N/A,N/A,1.732,21.57,21.18,331090,54250000,53600000,1.2,94.78,1170000,3.527,2.18,1420000
2004-09-23 12:24,1095913458,fls,6.063667,46.76,84.625603,11.65,1330000000,2230000000,22.67,15.13,1.23,0.53,1.56,0.9,9.29,2.36,6.65,2.18,7.12,2490000000,44.96,N/A,722420000,240410000,58800000,1.061,N/A,24500000,0.44,911000000,1.073,1.686,15.384,N/A,N/A,1.816,23.03,21.89,284863,55270000,54600000,1.22,90.94,1130000,3.549,2.07,997000
2006-06-23 1:45,1150998312,fls,12.723634,41.43,98.151772,23.2,2830000000,2830000000,115.75,17.13,2.51,1.07,N/A,1.07,11.457,0.92,6.59,4.09,2.38,2640000000,47.905,N/A,778820000,246920000,20150000,0.44,N/A,N/A,N/A,N/A,N/A,1.482,0,267500000,-15440000,1.3,53.78,50.13,579949,56220000,55740000,2.41,95.9,3400000,6.7,6.1,2930000
2003-10-26 16:29,1067156968,fls,4.853447,21.77,77.74939,7.77,1070000000,2020000000,21.7,12,1,0.45,1.3,0.85,8.7,2.08,6.8,1.88,6.3,2250000000,42.831,N/A,685530000,231860000,49200000,0.889,N/A,30000000,0.54,982300000,1.204,1.932,14.81,N/A,N/A,1.512,21.08,16.84,362000,55240000,54500000,1.35,95,1130000,2.927,2.07,1370000
2013-04-23 2:58,1366657111,fls,48.105465,53.65,143.361069,21.2,7370000000,7980000000,17.99,12.99,1.04,1.55,3.89,1.68,10.45,9.44,13.87,8.73,21.61,4750000000,90.88,5,1580000000,763360000,448350000,8.51,13.2,304250000,6.32,928590000,49.02,1.72,39.27,517130000,361110000,1.97,162.93,149.72,407916,48120000,47930000,0.45,84.9,783600,2,N/A,1210000
2008-05-02 0:54,1209660845,fls,31.864918,-40.6,115.379852,-36.26,7000000000,7300000000,27.34,17.12,1.8,1.89,5.4,1.94,15.569,6.8,10.4,7.65,22.11,3760000000,66.657,N/A,1250000000,468930000,255770000,4.47,N/A,370580000,6.465,557980000,0.432,1.517,22.962,417360000,274550000,0.44,108.38,96.37,966373,57320000,56240000,0.7,94,1790000,1.9,3.2,1860000
2008-12-30 23:45,1230651923,fls,13.712688,94.89,73.92157,29.4,2900000000,3240000000,6.96,6.57,0.65,0.64,1.98,0.74,4.941,9.6,12.98,10.2,32.9,4410000000,77.736,25.5,1250000000,656250000,423880000,7.38,85.6,153430000,2.714,568890000,0.403,1.465,25.267,367460000,336330000,1.83,48.06,91.61,1871250,56540000,55430000,6.67,79,1260000,0.8,2.2,1180000
2005-01-05 1:32,1104859968,fls,6.420945,60.85,90.703743,9.84,N/A,2370000000,24.63,17.08,1.91,N/A,N/A,0.95,9.86,2.36,6.65,2.18,7.12,2490000000,44.96,N/A,722420000,240410000,58800000,1.061,N/A,24500000,0.44,911000000,1.073,1.686,0,N/A,N/A,1.969,N/A,N/A,285816,N/A,54600000,1.22,90.87,1330000,4.754,2.44,1250000
2004-11-01 16:50,1099299029,flws,7.97,-17.31,86.578217,8.28,530140000,469300000,12.76,22.86,0.87,0.88,2.93,0.77,12.91,7.15,3.53,18.41,27.18,606330000,8.881,N/A,252870000,36360000,43340000,0.627,N/A,74130000,1.12,8320000,0.046,2.302,2.757,N/A,N/A,1.084,8.04,9.07,156136,66270000,22600000,65.9,36.95,811000,6.932,3.59,723000
2003-10-26 19:14,1067166886,flws,9.57,-15.57,77.74939,7.77,629700000,580630000,46.68,19.58,0.82,1.08,4.5,1.02,21.11,2.52,2.14,6.83,11.29,565620000,8.482,N/A,241050000,27510000,14390000,0.205,N/A,61220000,0.93,12150000,0.088,1.415,2.09,N/A,N/A,1.075,8.99,7.98,190909,65800000,22200000,66.26,34.17,553000,3.894,2.49,305000
2012-10-20 15:20,1350717652,flws,3.52,50.57,128.795715,24.28,227350000,227760000,13.13,12.14,1,0.33,1.47,0.32,5.84,2.46,2.71,4.63,8.63,716260000,11.07,-1.4,293960000,39000000,13130000,0.27,N/A,28850000,0.45,29260000,18.09,1.35,2.51,40170000,14000000,1.91,3.8,3.42,140945,64590000,24520000,7.71,68.7,691450,3.3,2.7,814840
2009-02-07 19:07,1234004869,flws,2.53,-26.48,72.268158,25.46,160990000,228550000,N/A,8.72,1.02,0.17,0.71,0.25,4.305,-0.31,3.35,4.6,-1.28,926740000,14.606,-1.5,393750000,53090000,-2830000,-0.05,N/A,51100000,0.803,118670000,0.537,1.607,3.473,8130000,-20770000,1.65,3.37,4.71,178462,63630000,27220000,17.85,89.7,1970000,15.2,7.6,2070000
2005-01-26 2:35,1106678110,flws,7.32,-6.28,90.104218,10.56,480980000,416490000,13.02,24.27,1,0.8,2.64,0.67,11.45,6.16,3.53,15.8,23.08,623160000,9.199,N/A,252870000,36360000,38370000,0.559,N/A,74130000,1.12,8320000,0.046,2.302,2.762,N/A,N/A,1.303,8.24,8.61,206090,66070000,23200000,64.88,38.42,723000,3.887,3.12,711000
2009-08-19 23:55,1250697324,flws,3,-33.33,84.119675,9.99,190390000,273290000,N/A,14.29,2.48,0.21,1.2,0.31,6.602,-8.17,2.07,3.28,-37.91,880150000,13.851,-21.2,393750000,41400000,-71890000,-1.13,N/A,31730000,0.5,118430000,N/A,1.512,2.449,16260000,-6210000,2.39,2.28,2.34,116738,63460000,N/A,4.08,89.3,1170000,11.6,3.3,1370000
2007-03-14 16:23,1173860602,flws,7.2,14.72,110.954712,-3.73,452250000,504450000,53.85,25.07,0.94,0.52,2.36,0.59,12.809,1.05,2.17,4.24,4.72,858150000,13.175,18.7,325640000,39380000,8980000,0.14,63.7,26000000,0.418,83170000,0.439,1.327,3.041,11300000,-33530000,1.64,7.28,5.96,312960,62210000,26970000,8.26,79,1630000,5.6,6.5,1470000
2006-10-28 22:32,1162045949,flws,5.51,125.95,109.254601,13.48,359220000,423040000,114.79,19.68,1.06,0.46,1.88,0.54,16.281,0.41,0.83,2.13,1.68,781740000,12.008,13.4,325640000,25980000,3190000,0.05,-73.9,24600000,0.377,88420000,0.458,1.564,2.964,14740000,52810000,2.16,5.27,5.84,175052,65190000,28260000,56.54,36.3,1590000,11.2,5.7,1650000
2008-01-18 12:36,1200631003,flws,6.74,-46.14,107.144386,-34.04,425850000,537680000,23.39,15.72,0.92,0.46,2.15,0.58,9.681,2.04,4.08,6.18,9.75,921280000,14.589,6.3,392470000,55540000,18750000,0.29,N/A,3820000,0.061,115640000,0.585,1.441,3.15,35460000,1800000,2.21,8.63,10.25,367392,63000000,23880000,6.55,127.7,3080000,9.9,11.8,3200000
2013-04-25 5:44,1366839862,flws,5.66,-1.06,144.033463,19.89,357990000,341130000,27.38,19.75,1.5,0.48,2.05,0.47,8.35,1.79,3.02,4.88,7.95,733100000,11.32,5.5,293960000,40850000,13090000,0.2,-3.8,26960000,0.42,21750000,12.77,1.26,2.63,41470000,23060000,2.21,5.12,4.01,137289,64740000,23980000,7.62,65.3,512260,3.9,2,495860
2004-04-12 23:00,1081782020,fmc,8.858269,21.05,86.897179,5.4,1530000000,2510000000,38.79,12.99,2,0.79,2.58,1.31,7.69,2.07,10.5,1.38,8.13,1920000000,54.133,N/A,493000000,326300000,39800000,1.118,N/A,57000000,1.62,1050000000,1.785,1.388,16.684,N/A,N/A,1.383,38,30.45,263272,35260000,29100000,17.47,88.4,872000,3.017,3,753000
2009-11-17 15:28,1258442932,fmc,25.962948,32.66,94.142586,8.28,4110000000,4670000000,19.61,12.15,1.67,1.4,3.72,1.64,7.849,7.49,16.6,9.87,21.02,2840000000,39.435,-13.1,980900000,595100000,233700000,2.899,-65,59900000,0.828,613600000,N/A,1.875,14.791,271400000,174250000,1.07,N/A,N/A,N/A,72300000,71420000,9.86,73.7,1250000,2,1.7,1590000
2005-02-08 0:39,1107794340,fmc,9.726324,23.58,92.394684,7.19,1760000000,2480000000,10.31,10.14,2.29,0.87,2.52,1.21,11.52,8.56,10.5,6.12,25.76,2050000000,54.752,N/A,520900000,215400000,175600000,4.63,N/A,212400000,5.76,923200000,1.054,1.312,19.052999,N/A,N/A,1.339,47.09,44.66,217227,36890000,36400000,1.32,88.35,615000,3.868,1.69,646000
2008-02-20 0:20,1203438007,fmc,24.632568,-19.51,110.276123,-41.1,4160000000,4610000000,32.57,12.63,1.77,1.57,3.89,1.75,8.748,5.03,14.92,8.98,15.04,2630000000,34.919,14.6,710500000,526600000,156700000,1.71,217.1,75500000,1.009,545200000,0.512,1.589,14.229,269600000,55250000,1.22,52.33,50.92,696510,74800000,74050000,6.29,75,1080000,1.7,1.4,927150
2008-06-22 13:01,1214110901,fmc,34.568165,-40.38,107.820091,-30.32,5870000000,6420000000,33.58,16.56,1.93,2.16,5.09,2.37,11.495,6.66,15.81,9.45,18.27,2710000000,36.101,11.3,802800000,558400000,201900000,2.34,105,70400000,0.941,615000000,0.535,1.805,15.371,261400000,62190000,1.14,71.26,59.76,810291,74820000,73900000,26.99,62.6,1920000,2.9,2.6,2030000
2008-12-08 11:10,1228705829,fmc,18.618925,35.5,74.99939,23.57,2900000000,3380000000,10.03,7.71,1.02,0.95,2.53,1.11,5.582,9.8,15.69,10.56,29.42,3050000000,41.035,31,802800000,606200000,324300000,3.91,115.6,95000000,1.283,576000000,0.501,1.883,15.531,348500000,69820000,1.2,38.28,59.89,1818880,74020000,73220000,0.72,85.5,1110000,0.6,1.5,887700
2012-10-01 16:38,1349080713,fmc,53.178593,27.78,129.658051,19.88,7730000000,8390000000,20.42,14.14,1.51,2.1,5.76,2.32,10.39,10.75,18.7,11.46,31.19,3620000000,25.93,11.5,1170000000,806800000,417300000,2.76,-2.1,75500000,0.55,856500000,61.77,1.96,9.61,484500000,195840000,1.14,55.68,53.14,763147,137320000,136280000,0.49,91.9,2140000,3.2,1.8,2210000
2007-02-21 20:19,1172060350,fmc,16.700939,46.44,116.292076,-5.96,3000000000,3400000000,23.43,11.83,1.55,1.25,2.88,1.45,7.34,5.62,14.01,7.56,14.64,2350000000,61.279,12.7,644700000,462800000,144800000,3.34,-49,165500000,4.314,629700000,0.618,1.52,26.573,264000000,178510000,0.82,76.09,69.17,283849,38370000,38060000,0.58,84.9,459710,2.1,1.2,372910
2013-05-15 1:20,1368552053,fmc,59.747837,15.67,150.938904,15.08,8560000000,9630000000,20.31,13.61,1.34,2.18,5.75,2.54,10.75,11.27,19.92,11.4,34.07,3800000000,27.64,5.3,1340000000,895900000,454100000,3.1,9.9,82600000,0.61,1280000000,86.1,2.31,10.55,302800000,118450000,1.01,58.66,58.17,975034,136130000,135150000,0.46,90.8,3100000,3.4,2.5,2400000
2011-02-26 3:54,1298663658,fosl,77.870003,56.39,114.701256,5.65,5070000000,4500000000,20.66,15.3,1.05,2.4,4.66,2.22,10.81,12.57,18.54,N/A,25.02,2030000000,30.45,32.8,844850000,416670000,255210000,3.77,38.1,371550000,5.71,8440000,0.79,N/A,16.06,N/A,N/A,1.57,73.91,62.7,809146,65040000,51070000,20.96,79,1320000,1.9,2.9,1400000
2003-10-26 18:54,1067165695,fosl,16.6,69.64,77.74939,7.77,1160000000,1030000000,20.13,15.58,1.04,1.68,3.26,1.46,9.25,8.48,13.59,12.99,18.11,663340000,14.588,N/A,334080000,111420000,59890000,1.237,N/A,132460000,2.84,2540000,0.007,3.832,7.78,N/A,N/A,1.143,26.62,22.24,238772,46600000,24700000,46.99,53.17,791000,2.815,3.2,1220000
2011-08-15 1:21,1313342489,fosl,94.519997,-10.54,105.526009,19.2,5910000000,5560000000,22.72,16.64,0.92,2.61,5.57,2.56,11.92,12.65,19.55,19.67,28.07,2170000000,32.96,36.6,1160000000,466440000,275120000,4.11,55.5,355250000,5.62,9690000,0.94,3.55,16.11,207520000,110520000,1.49,119.32,98.08,925869,63270000,53220000,17.68,73.7,1210000,1.5,2.6,1170000
2013-04-26 13:17,1366953422,fosl,95.489998,12.04,143.779022,20.1,5630000000,5500000000,16.97,13.69,0.94,1.97,4.59,1.92,9.74,12.02,17.45,17.89,30.06,2860000000,46.88,14.1,1610000000,564310000,343400000,5.59,28.2,177360000,2.99,77930000,6.28,2.81,20.69,451600000,272520000,1.89,97.09,94.95,872787,59340000,52210000,16.63,88.8,2900000,4,7.4,2820000
2006-09-04 8:22,1157329337,fosl,18.9,85.45,103.657234,15.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2004-09-30 15:30,1096529408,fosl,30.940001,-41.21,85.243431,12.3,2160000000,2020000000,28.97,20.39,1.19,2.52,4.73,2.36,13.79,9.09,14.55,13.71,18.88,857330000,11.601,N/A,401380000,146540000,77930000,1.056,N/A,142030000,2.01,4280000,0.009,3.318,6.441,N/A,N/A,0.987,26.88,23.52,446010,70770000,37600000,46.87,67.6,1830000,5.202,4.87,1460000
2007-02-21 9:55,1172022919,fosl,28.389999,22.05,116.292076,-5.96,1860000000,1830000000,29.67,21.04,1.49,1.68,3.47,1.66,13.869,5.92,9.21,8.35,12.17,1110000000,16.056,14.6,533710000,132160000,65470000,0.93,16.4,78330000,1.161,52130000,0.098,2.419,7.936,48080000,-32700000,0.94,23.07,21.43,305566,67460000,44580000,32.6,72,4780000,18.4,10.7,4380000
2012-02-18 4:01,1329508875,fosl,118.190002,-11.28,120.7183,13.98,7400000000,7190000000,28.03,17.96,1.07,3.04,7.06,2.95,14.31,11.22,18.64,19.12,26.59,2440000000,38.1,22.7,1160000000,502580000,273450000,4.22,2.1,239570000,3.83,14870000,1.39,3.18,16.78,249380000,135200000,1.28,94.24,92.1,1278410,62600000,52580000,16.15,83.9,5350000,4.2,11.5,5560000
2006-10-31 19:52,1162295578,fosl,21.84,71.98,109.159492,14.34,1460000000,1450000000,23.34,16.81,1.33,1.34,2.77,1.32,11.006,5.92,9.21,8.35,12.17,1110000000,16.056,14.6,533710000,132160000,65470000,0.93,16.4,78330000,1.161,52130000,0.098,2.419,7.936,48080000,15520000,0.91,21.32,18.69,437205,67460000,44580000,33.85,75.4,4400000,10.4,9.9,4940000
2005-02-04 7:04,1107471843,fosl,27.790001,-37.46,92.410057,6.88,1950000000,1870000000,24.03,18.28,1.1,2.18,4.04,2.07,11.84,9.38,15.04,13.88,19.31,900760000,12.142,N/A,401380000,157740000,84500000,1.14,N/A,103640000,1.46,4240000,0.009,2.934,6.855,N/A,N/A,0.948,26.25,26.5,584500,71120000,41000000,42.35,63.73,1320000,1.984,3.23,643000
2004-10-23 6:00,1098482416,fosl,28.059999,-42.09,83.893387,9.56,1990000000,1870000000,26.57,18.71,1.14,2.34,4.41,2.18,12.78,9.09,14.55,13.71,18.88,857330000,11.601,N/A,401380000,146540000,77930000,1.056,N/A,142030000,2.01,4280000,0.009,3.318,6.441,N/A,N/A,0.966,28.58,24.38,450363,70770000,37600000,46.87,67.06,1830000,5.202,4.87,1460000
2010-12-24 17:32,1293183174,fosl,72.529999,18.43,108.867805,2.74,4720000000,4350000000,21.56,17.23,1.25,2.52,4.48,2.34,11.38,12.3,18.37,16.27,23.46,1860000000,27.69,37.4,844850000,382540000,228520000,3.36,93.2,371550000,5.71,8440000,0.79,3.79,16.06,155510000,86560000,1.68,69.34,51.83,780352,65040000,51070000,20.96,79,2050000,2.1,4.5,2220000
2013-02-06 17:04,1360141498,fosl,104.629997,10.02,136.7379,19.78,6260000000,6250000000,20.88,17.02,1.07,2.26,5.43,2.28,11.95,11.32,16.84,17.03,29.07,2740000000,44.46,6.4,1440000000,522750000,310180000,5,10.3,143020000,2.38,184850000,15.89,3.05,19.02,337040000,158390000,1.89,99.59,88.55,790887,60020000,52920000,16.4,89.6,2350000,3.5,6,2530000
2011-11-03 7:46,1320277615,fslr,48.18,-53.22,111.022919,14.53,4080000000,3930000000,7.76,5.14,0.3,1.5,1.01,1.45,4.74,19.5,22.7,7.76,14.46,2720000000,31.67,26.1,1180000000,827710000,529560000,6.09,11.1,762910000,8.83,608340000,15.11,3.25,46.61,N/A,N/A,1.55,62.71,103.08,3648950,86380000,59530000,34.69,75.2,21080000,5.5,43.8,20340000
2011-09-03 8:40,1315010417,fslr,90.099998,-77.81,103.102608,22.32,7780000000,7670000000,15.36,8.22,0.52,3.34,2.27,3.06,9.74,20.33,24.14,8.83,15.24,2510000000,29.36,-9.4,1180000000,788010000,509920000,5.87,-61.6,464440000,5.38,361460000,9.82,3.1,42.66,351060000,-467790000,1.75,107.35,129.3,1786300,86300000,59510000,34.69,75.2,16910000,9.5,35.1,19380000
2012-11-04 1:03,1351962204,fslr,22.540001,174.31,127.152008,27.65,1960000000,1770000000,N/A,5.65,0.2,0.73,0.62,0.6,3.8,-22.47,6.88,2.17,-17.74,2950000000,34.07,-16.6,971750000,466990000,-663630000,-7.66,-55.3,716990000,8.24,529690000,15.32,2.38,39.74,N/A,N/A,1.52,22.68,18.49,7373690,87020000,60200000,30.95,71.2,29800000,4.5,59.4,28590000
2012-03-07 17:08,1331111329,fslr,25.799999,1.16,120.081116,16.6,2270000000,2380000000,N/A,6.14,1,0.86,0.66,0.86,3.84,-1.43,13.92,4.74,-1.11,2770000000,32.14,8.3,971750000,620300000,-39490000,-0.46,N/A,671770000,7.77,664090000,18.23,2.68,42.14,-33460000,-946240000,1.76,39.73,52.33,5399430,86490000,69710000,31.87,87.1,13690000,2.9,28.4,16500000
2007-06-28 21:36,1183037777,fslr,90.129997,195.41,120.790878,-13.49,6520000000,6190000000,390.17,79.06,2.57,34.07,16.79,32.85,141.561,7.91,7.61,4.5,7.07,188300000,3.052,391.4,54240000,43700000,14900000,0.23,N/A,325340000,4.496,95830000,0.251,5.682,5.282,49720000,-162460000,0,71.86,55.22,1937110,72360000,18160000,N/A,34.6,3550000,1.7,5.3,2300000
2012-09-11 10:40,1347331230,fslr,21.799999,81.65,128.576462,20.34,1810000000,1580000000,N/A,5.07,0.18,0.58,0.54,0.51,2.81,-17.79,9.44,3.53,-15.76,3120000000,36.06,79.7,971750000,563770000,-555030000,-6.41,81.5,743690000,8.55,519270000,15.45,2.56,38.65,625710000,-109500000,1.71,19.8,19.46,7285350,86970000,60180000,31.01,72,31860000,4.8,63.5,29270000
2008-03-20 1:14,1205946887,fslr,193.660004,-37.84,107.691132,-40.39,15490000000,15490000000,96.98,38.93,1.78,31.84,14.61,30.73,95.809,31.42,27.22,8.79,20.99,503980000,6.747,281.1,251400000,161660000,158350000,2.03,682.2,665550000,8.462,108170000,0.099,4.304,13.965,205950000,-75690000,-0.16,199.86,184.26,5938340,78650000,60990000,34.59,44.9,2990000,0.4,4,3300000
2011-11-06 18:50,1320576647,fslr,49.59,-52.95,110.345772,15.47,4280000000,4130000000,8.14,6.15,0.34,1.53,1.03,1.52,4.99,19.5,22.7,7.76,14.46,2720000000,31.67,26.1,1180000000,827710000,529560000,6.09,11.1,762910000,8.83,608340000,15.11,3.25,46.61,N/A,N/A,1.55,60.42,102.31,3739470,86380000,59530000,34.69,75.2,21080000,5.5,43.8,20340000
2013-02-09 0:59,1360342770,fslr,30.4,63.91,137.316833,20.76,2650000000,2520000000,N/A,7.58,0.27,0.92,0.78,0.85,5.32,-22.47,6.88,2.17,-17.74,2950000000,34.07,-16.6,971750000,473930000,-663630000,-7.66,-55.3,716990000,8.24,530210000,15.33,2.38,39.74,445380000,14790000,1.41,30.67,24.93,4223260,87030000,60220000,30.95,71.2,18990000,5.1,37.8,22250000
2007-03-14 19:47,1173872861,fslr,54.459999,280.63,110.954712,-3.73,3960000000,3660000000,804.56,66.72,N/A,28.79,9.44,27.1,318.286,2.94,2.08,0.52,1.87,134970000,2.397,288,16580000,11490000,3970000,0.07,N/A,308420000,4.264,80700000,0.196,7.461,5.688,N/A,N/A,0,40.75,33.94,851365,72330000,N/A,N/A,31.1,1140000,3.1,1.8,916600
